Timestamp,X,Y,Z
24-Nov-2020 16:39:49.367,-0.825084,4.27526,8.367001
24-Nov-2020 16:39:49.468,-0.478854,5.126839,9.034762
24-Nov-2020 16:39:49.569,-0.157772,4.873715,7.648345
24-Nov-2020 16:39:49.669,-0.385448,5.743856,8.11732
24-Nov-2020 16:39:49.770,-0.315544,6.051017,9.089249
24-Nov-2020 16:39:49.871,-0.849184,2.953209,9.682166
24-Nov-2020 16:39:49.971,-0.643063,4.665199,8.425379
24-Nov-2020 16:39:50.072,-0.595911,3.919899,8.182734
24-Nov-2020 16:39:50.173,-0.648302,4.280349,7.936346
24-Nov-2020 16:39:50.273,-0.540975,4.215683,8.498427
24-Nov-2020 16:39:50.374,0.547711,4.782255,9.034014
24-Nov-2020 16:39:50.475,-0.416883,5.153633,9.741443
24-Nov-2020 16:39:50.575,-0.698897,3.542084,10.269395
24-Nov-2020 16:39:50.676,-0.945883,3.394641,8.785381
24-Nov-2020 16:39:50.777,-0.452958,2.343676,8.574918
24-Nov-2020 16:39:50.877,-0.397424,3.683839,7.998617
24-Nov-2020 16:39:50.978,0.643512,3.285518,8.746761
24-Nov-2020 16:39:51.078,0.210163,3.848048,8.9924
24-Nov-2020 16:39:51.179,0.392634,3.7027,9.679771
24-Nov-2020 16:39:51.280,0.816253,3.131039,10.209669
24-Nov-2020 16:39:51.380,-0.746647,1.907483,10.633138
24-Nov-2020 16:39:51.481,-0.119601,1.996099,8.327034
24-Nov-2020 16:39:51.582,0.539628,2.063459,8.4393
24-Nov-2020 16:39:51.682,1.481769,1.949097,9.748179
24-Nov-2020 16:39:51.783,0.3127,2.766098,9.520951
24-Nov-2020 16:39:51.884,1.693878,3.219505,9.308692
24-Nov-2020 16:39:51.983,0.618214,3.396437,9.481733
24-Nov-2020 16:39:52.085,1.026116,3.619174,9.874366
24-Nov-2020 16:39:52.186,0.893642,4.52973,9.462572
24-Nov-2020 16:39:52.286,-0.133522,4.586163,10.491832
24-Nov-2020 16:39:52.387,0.205523,2.693798,9.047935
24-Nov-2020 16:39:52.488,-0.213905,3.473976,7.66511
24-Nov-2020 16:39:52.588,0.420176,2.960094,8.167915
24-Nov-2020 16:39:52.689,-1.361569,3.056943,8.495733
24-Nov-2020 16:39:52.790,-0.653092,4.801116,7.867939
24-Nov-2020 16:39:52.890,0.171543,3.932772,8.898994
24-Nov-2020 16:39:52.991,0.742157,5.074897,9.173374
24-Nov-2020 16:39:53.092,0.526156,4.458928,10.955717
